"band_id","b_age_code","b_sex_code","banding_day","banding_month","banding_year","l_d"
114824008,1,4,26,6,2012,"dead"
114824011,1,4,26,6,2012,"dead"
114824019,1,4,26,6,2012,"dead"
114824029,1,5,26,6,2012,"dead"
114824031,1,4,26,6,2012,"dead"
114824043,1,4,26,6,2012,"dead"
114824044,1,5,26,6,2012,"dead"
114824062,1,5,26,6,2012,"dead"
114824067,4,5,26,6,2012,"dead"
114824069,4,4,26,6,2012,"dead"
114824077,1,4,26,6,2012,"dead"
114824081,1,5,26,6,2012,"dead"
114824083,1,4,26,6,2012,"dead"
114824087,1,4,26,6,2012,"dead"
114824090,1,4,26,6,2012,"dead"
114824097,1,4,26,6,2012,"dead"
114824100,1,5,26,6,2012,"dead"
114824101,1,4,26,6,2012,"dead"
114824102,1,4,26,6,2012,"dead"
114824117,1,4,26,6,2012,"dead"
114824123,1,4,26,6,2012,"dead"
114824125,1,4,26,6,2012,"dead"
114824129,1,5,26,6,2012,"dead"
114824134,1,5,26,6,2012,"dead"
114824136,1,5,26,6,2012,"dead"
114824141,1,5,27,6,2012,"dead"
114824148,1,4,27,6,2012,"dead"
114824156,1,4,27,6,2012,"dead"
114824166,1,4,27,6,2012,"dead"
114824169,1,5,27,6,2012,"dead"
114824173,1,4,27,6,2012,"dead"
114824175,1,4,27,6,2012,"dead"
114824177,1,5,27,6,2012,"dead"
114824179,1,5,27,6,2012,"dead"
114824181,1,5,27,6,2012,"dead"
114824182,1,5,27,6,2012,"dead"
114824204,1,4,27,6,2012,"dead"
114824278,4,5,27,6,2012,"dead"
114824280,1,5,27,6,2012,"dead"
114824290,4,4,27,6,2012,"dead"
114824292,1,4,27,6,2012,"dead"
114824294,1,5,27,6,2012,"dead"
114824297,1,4,27,6,2012,"dead"
114824298,1,5,27,6,2012,"dead"
114824299,1,5,27,6,2012,"dead"
114824303,1,5,27,6,2012,"dead"
114824306,1,4,27,6,2012,"dead"
114824314,1,4,27,6,2012,"dead"
114824322,1,4,27,6,2012,"dead"
114824325,1,5,27,6,2012,"dead"
114824330,1,4,27,6,2012,"dead"
114824331,1,5,27,6,2012,"dead"
114824341,1,5,27,6,2012,"dead"
114824342,1,5,27,6,2012,"dead"
114824343,1,4,27,6,2012,"dead"
114824345,1,4,27,6,2012,"dead"
114824347,1,4,27,6,2012,"dead"
114824361,4,5,27,6,2012,"dead"
114824365,4,4,27,6,2012,"dead"
114824369,4,5,27,6,2012,"dead"
114824376,4,5,27,6,2012,"dead"
114824377,1,4,27,6,2012,"dead"
114824398,1,5,27,6,2012,"dead"
114824402,1,5,27,6,2012,"dead"
114824406,4,5,27,6,2012,"dead"
114824421,1,4,27,6,2012,"dead"
114824427,1,5,28,6,2012,"dead"
114824433,1,4,28,6,2012,"dead"
114824452,1,5,28,6,2012,"dead"
114824470,1,5,28,6,2012,"dead"
114824485,1,5,28,6,2012,"dead"
114824494,1,4,28,6,2012,"dead"
114824508,1,5,28,6,2012,"dead"
114824518,1,4,28,6,2012,"dead"
114824538,1,5,28,6,2012,"dead"
114824552,1,4,28,6,2012,"dead"
114824556,1,4,28,6,2012,"dead"
114824560,1,4,28,6,2012,"dead"
114824563,1,4,28,6,2012,"dead"
114824572,1,4,28,6,2012,"dead"
114824575,1,4,28,6,2012,"dead"
114824576,1,4,28,6,2012,"dead"
114824578,1,4,28,6,2012,"dead"
114824579,1,5,28,6,2012,"dead"
114824582,1,5,28,6,2012,"dead"
114824588,1,4,28,6,2012,"dead"
114824590,1,5,28,6,2012,"dead"
114824592,1,4,28,6,2012,"dead"
114824594,1,4,28,6,2012,"dead"
114824618,1,4,28,6,2012,"dead"
114824629,4,4,28,6,2012,"dead"
114824640,1,5,28,6,2012,"dead"
114824641,4,5,28,6,2012,"dead"
114824654,1,4,28,6,2012,"dead"
114824659,1,4,28,6,2012,"dead"
114824672,1,4,28,6,2012,"dead"
114824680,1,4,28,6,2012,"dead"
114824681,1,4,28,6,2012,"dead"
114824702,1,5,28,6,2012,"dead"
114824703,1,4,28,6,2012,"dead"
114824706,1,5,28,6,2012,"dead"
114824707,1,4,28,6,2012,"dead"
114824709,1,4,28,6,2012,"dead"
114824712,1,4,28,6,2012,"dead"
114824717,1,5,28,6,2012,"dead"
114824725,1,4,28,6,2012,"dead"
114824727,1,4,28,6,2012,"dead"
114824730,1,5,28,6,2012,"dead"
114824755,1,4,28,6,2012,"dead"
114824757,1,4,28,6,2012,"dead"
114824772,1,4,28,6,2012,"dead"
114824782,1,5,28,6,2012,"dead"
114824785,1,5,28,6,2012,"dead"
114824798,1,5,28,6,2012,"dead"
114824807,1,5,3,7,2012,"dead"
114824822,1,4,3,7,2012,"dead"
114824830,1,5,3,7,2012,"dead"
114824834,1,5,3,7,2012,"dead"
114824837,1,5,3,7,2012,"dead"
114824839,1,4,3,7,2012,"dead"
114824840,1,4,3,7,2012,"dead"
114824853,1,4,3,7,2012,"dead"
114824857,1,5,3,7,2012,"dead"
114824858,1,5,3,7,2012,"dead"
114824865,1,4,3,7,2012,"dead"
114824867,1,5,3,7,2012,"dead"
114824869,1,5,3,7,2012,"dead"
114824878,1,4,3,7,2012,"dead"
114824886,1,5,3,7,2012,"dead"
114824893,1,5,3,7,2012,"dead"
114824899,1,4,3,7,2012,"dead"
114824902,1,5,3,7,2012,"dead"
114824904,1,5,3,7,2012,"dead"
114824907,1,5,3,7,2012,"dead"
114824911,1,5,3,7,2012,"dead"
114824915,1,5,3,7,2012,"dead"
114824918,1,4,3,7,2012,"dead"
114824926,1,5,3,7,2012,"dead"
114824931,1,5,3,7,2012,"dead"
114824939,1,5,3,7,2012,"dead"
114824945,1,4,3,7,2012,"dead"
114824948,1,4,3,7,2012,"dead"
114824951,1,5,3,7,2012,"dead"
114824954,1,4,3,7,2012,"dead"
114824960,1,5,3,7,2012,"dead"
114824968,1,5,3,7,2012,"dead"
114824970,1,4,3,7,2012,"dead"
114824973,1,5,3,7,2012,"dead"
114824984,1,5,3,7,2012,"dead"
114824986,1,5,3,7,2012,"alive"
114824992,1,4,3,7,2012,"dead"
114824994,0,0,3,7,2012,"dead"
114824995,1,5,3,7,2012,"dead"
114824999,4,5,3,7,2012,"dead"
114825019,1,4,3,7,2012,"dead"
114825020,1,5,3,7,2012,"dead"
114825024,1,4,3,7,2012,"dead"
114825026,1,4,3,7,2012,"dead"
114825030,1,5,3,7,2012,"dead"
114825206,4,5,26,6,2012,"dead"
114825207,4,4,26,6,2012,"dead"
114825219,1,5,26,6,2012,"dead"
114825236,4,4,26,6,2012,"dead"
114825242,1,5,26,6,2012,"dead"
114825249,4,4,26,6,2012,"dead"
114825263,1,4,27,6,2012,"dead"
114825264,1,5,27,6,2012,"dead"
114825271,1,4,27,6,2012,"dead"
114825273,4,4,27,6,2012,"dead"
114825277,1,5,27,6,2012,"dead"
114825283,1,4,27,6,2012,"dead"
114825290,1,4,27,6,2012,"dead"
114825291,4,5,27,6,2012,"dead"
114825296,1,5,27,6,2012,"dead"
114825305,1,5,27,6,2012,"dead"
114825319,1,5,27,6,2012,"dead"
114825322,1,5,27,6,2012,"dead"
114825335,1,4,27,6,2012,"dead"
114825348,4,5,27,6,2012,"dead"
114825350,4,4,27,6,2012,"dead"
114825353,1,5,27,6,2012,"dead"
114825354,1,4,27,6,2012,"dead"
114825408,1,4,26,6,2012,"dead"
114825419,1,4,26,6,2012,"alive"
114825434,1,4,26,6,2012,"dead"
114825451,1,5,26,6,2012,"dead"
114825464,4,5,26,6,2012,"dead"
114825486,1,5,26,6,2012,"dead"
114825499,1,5,26,6,2012,"dead"
102875707,4,5,26,6,2006,"dead"
102875710,1,5,26,6,2006,"dead"
102875711,1,5,26,6,2006,"unknown"
102875714,1,5,26,6,2006,"unknown"
102875725,1,4,26,6,2006,"dead"
102875726,1,4,26,6,2006,"unknown"
102875732,1,4,26,6,2006,"unknown"
102875746,1,4,26,6,2006,"dead"
102875748,1,5,26,6,2006,"dead"
102875751,1,5,26,6,2006,"dead"
102875752,1,4,26,6,2006,"unknown"
102875753,1,5,26,6,2006,"unknown"
102875754,1,4,26,6,2006,"dead"
102875756,1,5,26,6,2006,"unknown"
102875757,1,5,26,6,2006,"dead"
102875758,1,4,26,6,2006,"unknown"
102875759,1,4,26,6,2006,"dead"
102875760,1,5,26,6,2006,"unknown"
102875762,1,5,26,6,2006,"dead"
102875767,1,4,26,6,2006,"dead"
102875771,1,5,26,6,2006,"dead"
102875789,1,5,26,6,2006,"unknown"
102875794,1,4,26,6,2006,"dead"
102875798,1,4,26,6,2006,"dead"
102875802,1,4,26,6,2006,"dead"
102875805,1,5,26,6,2006,"dead"
102875807,1,5,26,6,2006,"dead"
102875808,1,5,26,6,2006,"unknown"
102875816,1,4,26,6,2006,"unknown"
102875817,1,5,26,6,2006,"unknown"
102875822,1,5,26,6,2006,"dead"
102875823,1,5,26,6,2006,"dead"
102875825,1,4,26,6,2006,"unknown"
102875828,1,5,26,6,2006,"dead"
102875830,1,4,26,6,2006,"unknown"
102875831,1,5,26,6,2006,"dead"
102875842,1,4,26,6,2006,"unknown"
102875847,1,5,26,6,2006,"dead"
102875849,1,5,26,6,2006,"dead"
102875853,1,5,26,6,2006,"dead"
102875858,1,5,26,6,2006,"unknown"
102875865,1,5,26,6,2006,"unknown"
102875867,1,4,26,6,2006,"dead"
102875868,1,4,26,6,2006,"dead"
102875875,1,4,26,6,2006,"dead"
102875876,1,4,26,6,2006,"dead"
102875879,1,4,26,6,2006,"unknown"
102875880,1,4,26,6,2006,"unknown"
102875882,1,4,26,6,2006,"dead"
102875883,1,5,26,6,2006,"unknown"
102875885,1,4,26,6,2006,"dead"
102875887,1,5,26,6,2006,"dead"
102875888,1,4,26,6,2006,"dead"
102875889,1,5,26,6,2006,"dead"
102875890,1,5,26,6,2006,"unknown"
102875893,1,4,26,6,2006,"dead"
102875897,1,4,26,6,2006,"unknown"
102875899,1,4,26,6,2006,"dead"
102875900,1,4,26,6,2006,"unknown"
102875901,1,5,26,6,2006,"dead"
102875905,1,4,26,6,2006,"dead"
102875907,1,5,26,6,2006,"dead"
102875912,1,4,26,6,2006,"dead"
102875913,1,5,26,6,2006,"dead"
102875916,1,4,26,6,2006,"unknown"
102875917,1,5,26,6,2006,"dead"
102875918,1,5,26,6,2006,"dead"
102875919,1,4,26,6,2006,"dead"
102875925,1,5,26,6,2006,"dead"
102875926,1,5,26,6,2006,"unknown"
102875929,1,4,26,6,2006,"dead"
102875932,1,5,26,6,2006,"dead"
102875933,1,5,26,6,2006,"dead"
102875934,1,4,26,6,2006,"unknown"
102875938,1,5,26,6,2006,"dead"
102875939,1,4,26,6,2006,"unknown"
102875942,1,4,26,6,2006,"dead"
102875944,1,4,26,6,2006,"dead"
102875946,1,5,26,6,2006,"dead"
102875950,1,5,26,6,2006,"unknown"
102875957,1,4,26,6,2006,"dead"
102875958,1,4,26,6,2006,"dead"
102875959,1,4,26,6,2006,"dead"
102875960,1,5,26,6,2006,"dead"
102875961,1,4,26,6,2006,"dead"
102875967,1,4,26,6,2006,"unknown"
102875970,1,5,26,6,2006,"unknown"
102875972,1,4,26,6,2006,"dead"
102875973,1,5,26,6,2006,"unknown"
102875977,1,5,26,6,2006,"unknown"
102875978,1,4,26,6,2006,"unknown"
102875981,1,4,26,6,2006,"dead"
102875984,1,5,26,6,2006,"dead"
102875990,1,5,26,6,2006,"dead"
102875998,1,5,26,6,2006,"dead"
102875002,1,5,19,6,2006,"unknown"
102875003,1,5,19,6,2006,"dead"
102875008,1,4,19,6,2006,"dead"
102875015,4,5,19,6,2006,"dead"
102875016,1,5,19,6,2006,"dead"
102875019,4,4,19,6,2006,"dead"
102875020,1,4,19,6,2006,"unknown"
102875022,1,4,19,6,2006,"dead"
102875023,1,4,19,6,2006,"dead"
102875026,1,4,19,6,2006,"dead"
102875027,1,4,19,6,2006,"dead"
102875030,4,4,19,6,2006,"unknown"
102875036,1,5,19,6,2006,"unknown"
102875038,1,4,19,6,2006,"dead"
102875040,1,4,19,6,2006,"unknown"
102875043,1,5,19,6,2006,"dead"
102875044,4,5,19,6,2006,"dead"
102875046,1,4,19,6,2006,"dead"
102875049,1,4,19,6,2006,"unknown"
102875053,1,4,19,6,2006,"dead"
102875054,1,4,19,6,2006,"dead"
102875055,1,4,19,6,2006,"unknown"
102875056,4,5,19,6,2006,"dead"
102875061,4,4,19,6,2006,"dead"
102875062,1,4,19,6,2006,"dead"
102875065,1,4,19,6,2006,"unknown"
102875066,1,4,19,6,2006,"dead"
102875068,1,4,19,6,2006,"dead"
102875069,1,5,19,6,2006,"unknown"
102875071,1,5,19,6,2006,"dead"
102875072,1,4,19,6,2006,"dead"
102875073,1,5,19,6,2006,"dead"
102875075,1,4,19,6,2006,"dead"
102875077,1,4,19,6,2006,"dead"
102875078,1,4,19,6,2006,"dead"
102875080,1,4,19,6,2006,"dead"
102875083,1,5,19,6,2006,"dead"
102875085,1,5,19,6,2006,"dead"
102875088,1,4,19,6,2006,"unknown"
102875089,1,4,19,6,2006,"dead"
102875092,1,4,19,6,2006,"dead"
102875094,1,4,19,6,2006,"dead"
102875099,1,5,19,6,2006,"dead"
102875100,1,5,19,6,2006,"dead"
102875101,1,4,19,6,2006,"dead"
102875102,1,5,19,6,2006,"unknown"
102875103,1,4,19,6,2006,"dead"
102875104,1,5,19,6,2006,"unknown"
102875113,1,5,19,6,2006,"dead"
102875114,1,4,19,6,2006,"dead"
102875117,1,4,19,6,2006,"dead"
102875118,1,4,19,6,2006,"dead"
102875119,1,5,19,6,2006,"unknown"
102875122,4,4,19,6,2006,"dead"
102875126,1,5,19,6,2006,"unknown"
102875127,1,5,19,6,2006,"dead"
102875130,1,4,19,6,2006,"dead"
102875135,1,4,19,6,2006,"dead"
102875139,1,4,19,6,2006,"dead"
102875140,4,4,19,6,2006,"dead"
102875143,1,5,19,6,2006,"unknown"
102875147,1,5,19,6,2006,"dead"
102875148,1,4,19,6,2006,"dead"
102875149,1,4,19,6,2006,"dead"
102875151,1,5,19,6,2006,"dead"
102875154,1,4,19,6,2006,"dead"
102875156,1,5,19,6,2006,"dead"
102875157,1,4,19,6,2006,"unknown"
102875159,1,5,19,6,2006,"dead"
102875161,1,4,19,6,2006,"dead"
102875162,1,5,19,6,2006,"dead"
102875164,1,4,19,6,2006,"dead"
102875165,1,4,19,6,2006,"dead"
102875168,1,5,19,6,2006,"dead"
102875169,1,5,19,6,2006,"unknown"
102875172,4,5,19,6,2006,"unknown"
102875181,1,5,19,6,2006,"dead"
102875188,1,4,19,6,2006,"dead"
102875189,1,4,19,6,2006,"unknown"
102875190,1,4,19,6,2006,"dead"
102875193,1,4,19,6,2006,"unknown"
102875194,4,5,19,6,2006,"dead"
102875196,1,5,19,6,2006,"dead"
102875200,1,5,19,6,2006,"unknown"
102875203,1,4,19,6,2006,"dead"
102875206,1,5,19,6,2006,"dead"
102875211,1,5,19,6,2006,"dead"
102875215,1,4,19,6,2006,"unknown"
102875220,1,4,19,6,2006,"dead"
102875221,1,5,19,6,2006,"unknown"
102875226,1,5,19,6,2006,"dead"
102875228,1,5,19,6,2006,"unknown"
102875230,1,4,19,6,2006,"unknown"
102875231,1,5,19,6,2006,"dead"
102875234,1,5,19,6,2006,"unknown"
102875239,1,5,19,6,2006,"dead"
102875240,1,4,19,6,2006,"dead"
102875241,1,5,19,6,2006,"dead"
102875243,4,4,19,6,2006,"dead"
102875245,1,5,19,6,2006,"dead"
102875246,1,5,19,6,2006,"dead"
102875249,1,5,19,6,2006,"unknown"
102875253,1,5,19,6,2006,"dead"
102875259,1,5,19,6,2006,"unknown"
102875261,1,5,19,6,2006,"dead"
102875268,1,5,19,6,2006,"dead"
102875271,1,5,19,6,2006,"dead"
102875293,1,5,20,6,2006,"dead"
102875298,1,4,20,6,2006,"unknown"
102875303,1,4,20,6,2006,"dead"
102875308,1,5,20,6,2006,"unknown"
102875313,4,5,20,6,2006,"dead"
102875330,4,5,20,6,2006,"unknown"
102875337,4,4,20,6,2006,"dead"
102875338,1,4,20,6,2006,"dead"
102875340,1,4,20,6,2006,"dead"
102875347,1,5,20,6,2006,"unknown"
102875351,1,4,20,6,2006,"unknown"
102875352,4,5,20,6,2006,"dead"
102875354,1,5,20,6,2006,"dead"
102875355,1,4,20,6,2006,"unknown"
102875356,1,5,20,6,2006,"dead"
102875357,4,4,20,6,2006,"dead"
102875358,1,4,20,6,2006,"unknown"
102875360,4,4,20,6,2006,"unknown"
102875365,1,5,20,6,2006,"unknown"
102875366,1,5,20,6,2006,"dead"
102875369,1,5,20,6,2006,"dead"
102875370,1,5,20,6,2006,"unknown"
102875372,1,4,20,6,2006,"dead"
102875373,1,4,20,6,2006,"unknown"
102875381,1,5,20,6,2006,"unknown"
102875387,1,5,20,6,2006,"dead"
102875388,1,5,20,6,2006,"dead"
102875389,1,4,20,6,2006,"unknown"
102875390,1,4,20,6,2006,"unknown"
102875391,1,4,20,6,2006,"dead"
102875392,1,4,20,6,2006,"dead"
102875397,1,4,20,6,2006,"unknown"
102875398,1,5,20,6,2006,"dead"
102875401,1,4,20,6,2006,"unknown"
102875402,1,5,20,6,2006,"dead"
102875404,1,4,20,6,2006,"dead"
102875407,1,5,20,6,2006,"dead"
102875408,1,4,20,6,2006,"dead"
102875409,1,5,20,6,2006,"unknown"
102875410,1,4,20,6,2006,"dead"
102875412,1,4,20,6,2006,"dead"
102875415,1,4,20,6,2006,"dead"
102875418,1,5,20,6,2006,"unknown"
102875424,1,5,20,6,2006,"dead"
102875425,1,5,20,6,2006,"dead"
102875426,1,4,20,6,2006,"dead"
102875427,1,4,20,6,2006,"dead"
102875428,1,4,20,6,2006,"dead"
102875429,4,5,20,6,2006,"dead"
102875431,1,4,20,6,2006,"dead"
102875432,1,5,20,6,2006,"dead"
102875435,1,5,20,6,2006,"dead"
102875436,1,4,20,6,2006,"dead"
102875440,1,4,20,6,2006,"dead"
102875441,1,4,20,6,2006,"unknown"
102875443,1,4,20,6,2006,"dead"
102875445,1,5,20,6,2006,"dead"
102875448,1,5,20,6,2006,"dead"
102875453,1,4,20,6,2006,"dead"
102875454,1,4,20,6,2006,"unknown"
102875455,1,5,20,6,2006,"unknown"
102875459,1,5,20,6,2006,"unknown"
102875462,1,5,20,6,2006,"dead"
102875463,1,5,20,6,2006,"unknown"
102875466,1,4,20,6,2006,"dead"
102875467,1,5,20,6,2006,"unknown"
102875470,1,4,20,6,2006,"dead"
102875471,1,4,20,6,2006,"dead"
102875473,1,5,20,6,2006,"unknown"
102875474,1,4,20,6,2006,"unknown"
102875476,1,5,20,6,2006,"dead"
102875477,1,5,20,6,2006,"unknown"
102875480,1,5,20,6,2006,"unknown"
102875481,1,4,20,6,2006,"unknown"
102875482,1,5,20,6,2006,"unknown"
102875484,1,5,20,6,2006,"dead"
102875486,1,5,20,6,2006,"dead"
102875487,1,4,20,6,2006,"unknown"
102875489,1,4,20,6,2006,"dead"
102875490,1,5,20,6,2006,"dead"
102875491,1,5,20,6,2006,"dead"
102875492,1,4,20,6,2006,"dead"
102875495,1,4,20,6,2006,"unknown"
102875497,1,4,20,6,2006,"dead"
102875504,1,4,20,6,2006,"unknown"
102875507,1,5,20,6,2006,"dead"
102875510,1,5,20,6,2006,"unknown"
102875512,1,5,20,6,2006,"unknown"
102875513,1,5,20,6,2006,"unknown"
102875517,1,4,20,6,2006,"dead"
102875518,1,5,20,6,2006,"dead"
102875519,1,5,20,6,2006,"dead"
102875522,1,5,20,6,2006,"unknown"
102875527,1,5,20,6,2006,"dead"
102875529,1,5,20,6,2006,"unknown"
102875530,1,4,20,6,2006,"dead"
102875532,1,4,20,6,2006,"dead"
102875533,1,5,20,6,2006,"dead"
102875535,1,4,20,6,2006,"dead"
102875539,1,5,20,6,2006,"dead"
102875540,1,4,20,6,2006,"dead"
102875541,1,4,20,6,2006,"unknown"
102875543,1,5,20,6,2006,"dead"
102875549,1,5,20,6,2006,"dead"
102875550,1,5,20,6,2006,"dead"
102875552,1,4,20,6,2006,"unknown"
102875553,1,5,20,6,2006,"unknown"
102875555,1,4,20,6,2006,"dead"
102875556,1,5,20,6,2006,"unknown"
102875559,1,4,20,6,2006,"unknown"
102875563,1,4,20,6,2006,"dead"
102875566,4,5,26,6,2006,"dead"
102875568,4,4,26,6,2006,"dead"
102875579,1,5,26,6,2006,"dead"
102875581,1,4,26,6,2006,"dead"
102875584,1,4,26,6,2006,"dead"
102875585,1,5,26,6,2006,"unknown"
102875592,1,4,26,6,2006,"dead"
102875593,1,4,26,6,2006,"dead"
102875594,1,5,26,6,2006,"dead"
102875598,1,4,26,6,2006,"unknown"
102875601,1,5,26,6,2006,"dead"
102875608,1,5,26,6,2006,"dead"
102875611,1,5,26,6,2006,"dead"
102875617,1,5,26,6,2006,"dead"
102875619,1,4,26,6,2006,"unknown"
102875628,1,4,26,6,2006,"unknown"
102875634,4,4,26,6,2006,"dead"
102875640,1,4,26,6,2006,"dead"
102875642,1,5,26,6,2006,"unknown"
102875644,1,4,26,6,2006,"dead"
102875645,1,4,26,6,2006,"dead"
102875647,1,4,26,6,2006,"dead"
102875650,1,4,26,6,2006,"dead"
102875669,1,4,26,6,2006,"dead"
102875672,1,4,26,6,2006,"dead"
102875676,1,4,26,6,2006,"unknown"
102875678,1,5,26,6,2006,"dead"
102875682,1,5,26,6,2006,"unknown"
98848804,1,5,23,6,2009,"dead"
98848807,1,5,23,6,2009,"dead"
98848809,4,4,23,6,2009,"dead"
98848811,4,5,23,6,2009,"dead"
98848822,4,4,23,6,2009,"dead"
98848831,4,5,23,6,2009,"dead"
100889107,1,5,25,6,2009,"dead"
100889121,1,5,25,6,2009,"dead"
100889124,1,5,25,6,2009,"dead"
100889183,1,5,25,6,2009,"dead"
100889185,1,5,25,6,2009,"dead"
100889191,1,4,25,6,2009,"dead"
100889402,1,5,30,6,2009,"dead"
100889408,1,4,30,6,2009,"dead"
100889211,1,4,25,6,2009,"dead"
100889212,1,5,25,6,2009,"dead"
100889412,1,5,30,6,2009,"dead"
100889413,1,4,30,6,2009,"dead"
100889421,1,4,30,6,2009,"dead"
100889428,1,5,30,6,2009,"dead"
100889435,1,4,30,6,2009,"dead"
100889438,1,4,30,6,2009,"dead"
100889442,1,4,30,6,2009,"dead"
100889446,1,4,30,6,2009,"dead"
100889450,1,5,30,6,2009,"dead"
100889452,1,4,30,6,2009,"dead"
100889453,1,4,30,6,2009,"dead"
100889454,1,4,30,6,2009,"dead"
100889461,1,4,30,6,2009,"dead"
100889465,1,5,30,6,2009,"dead"
100889223,1,4,25,6,2009,"dead"
100889229,1,4,25,6,2009,"dead"
100889482,1,5,30,6,2009,"dead"
100889483,1,4,30,6,2009,"dead"
100889489,1,5,30,6,2009,"dead"
100889030,1,4,25,6,2009,"dead"
100889041,0,0,25,6,2009,"dead"
100889042,1,5,25,6,2009,"dead"
100889050,1,4,25,6,2009,"dead"
100889054,1,4,25,6,2009,"dead"
100889066,1,4,25,6,2009,"dead"
100889067,1,4,25,6,2009,"dead"
100889078,1,4,25,6,2009,"dead"
100889080,1,4,25,6,2009,"dead"
100889082,1,5,25,6,2009,"dead"
100889085,1,4,25,6,2009,"dead"
100889090,0,0,25,6,2009,"dead"
100889093,1,4,25,6,2009,"dead"
100889095,1,4,25,6,2009,"dead"
100889238,1,4,25,6,2009,"dead"
100889239,1,4,25,6,2009,"dead"
100889248,1,5,30,6,2009,"dead"
100889250,1,5,30,6,2009,"dead"
100889256,1,5,30,6,2009,"dead"
100889258,1,5,30,6,2009,"dead"
100889264,1,5,30,6,2009,"dead"
100889275,1,5,30,6,2009,"dead"
100889284,1,4,30,6,2009,"dead"
100889285,1,5,30,6,2009,"dead"
100889290,1,5,30,6,2009,"dead"
100889291,1,5,30,6,2009,"dead"
100889296,1,5,30,6,2009,"dead"
100889298,1,5,30,6,2009,"dead"
100889299,1,4,30,6,2009,"dead"
98849449,1,5,23,6,2009,"dead"
98849451,1,4,23,6,2009,"dead"
98849459,1,4,23,6,2009,"alive"
98849465,1,5,23,6,2009,"dead"
98849500,1,5,23,6,2009,"dead"
100888194,1,4,23,6,2009,"dead"
100888195,1,5,23,6,2009,"dead"
100888196,4,5,23,6,2009,"dead"
100888199,4,5,23,6,2009,"dead"
104898665,4,4,30,6,2009,"dead"
104898667,2,4,30,6,2009,"dead"
104898668,4,5,30,6,2009,"dead"
104898676,2,4,30,6,2009,"dead"
104898677,1,4,30,6,2009,"dead"
104898679,1,4,30,6,2009,"dead"
104898680,1,4,30,6,2009,"dead"
104898692,1,4,30,6,2009,"dead"
104898695,1,5,30,6,2009,"dead"
104898697,1,4,30,6,2009,"alive"
104898701,1,5,1,7,2009,"dead"
104898717,1,5,1,7,2009,"dead"
104898729,1,4,1,7,2009,"dead"
104898732,1,4,1,7,2009,"dead"
104898744,1,4,1,7,2009,"dead"
104898748,1,4,1,7,2009,"dead"
104898755,1,5,1,7,2009,"dead"
104898786,1,5,1,7,2009,"dead"
104898812,1,4,1,7,2009,"dead"
104898825,1,4,1,7,2009,"dead"
104898834,1,4,1,7,2009,"dead"
104898837,1,4,1,7,2009,"dead"
104898838,1,5,1,7,2009,"dead"
104898845,1,5,1,7,2009,"dead"
104898848,1,5,1,7,2009,"dead"
104898857,1,5,1,7,2009,"dead"
104898859,1,4,1,7,2009,"alive"
104898863,1,5,1,7,2009,"dead"
104898864,1,5,1,7,2009,"dead"
104898866,1,5,1,7,2009,"dead"
104898870,1,4,1,7,2009,"dead"
104898876,1,5,1,7,2009,"dead"
104898880,1,4,1,7,2009,"dead"
104898881,1,4,1,7,2009,"dead"
100889132,1,4,25,6,2009,"dead"
100889136,1,4,25,6,2009,"dead"
100889143,1,4,25,6,2009,"dead"
100889152,1,5,25,6,2009,"dead"
100889154,1,4,25,6,2009,"dead"
100889155,1,5,25,6,2009,"dead"
100889168,1,4,25,6,2009,"dead"
100889176,1,5,25,6,2009,"dead"
97890404,1,4,23,6,2009,"dead"
97890411,1,5,24,6,2009,"dead"
97890435,1,5,24,6,2009,"dead"
97890437,1,4,24,6,2009,"dead"
97890446,1,4,24,6,2009,"dead"
97890455,1,0,24,6,2009,"dead"
97890476,1,4,24,6,2009,"dead"
97890498,1,0,24,6,2009,"dead"
98848839,1,4,23,6,2009,"dead"
98848841,1,4,23,6,2009,"dead"
98848855,1,4,23,6,2009,"dead"
98848856,1,5,23,6,2009,"dead"
98848858,1,4,23,6,2009,"dead"
98848858,1,4,23,6,2009,"alive"
98848861,1,5,23,6,2009,"dead"
98848864,1,5,23,6,2009,"dead"
98848870,1,5,23,6,2009,"dead"
98848873,1,4,23,6,2009,"dead"
98848881,1,4,23,6,2009,"dead"
98848884,1,5,23,6,2009,"dead"
98848893,1,4,23,6,2009,"dead"
98848899,1,4,23,6,2009,"dead"
100888703,1,0,24,6,2009,"dead"
100888710,1,0,24,6,2009,"dead"
100888727,1,4,24,6,2009,"alive"
100888740,1,4,24,6,2009,"dead"
100888747,1,5,24,6,2009,"dead"
104898906,1,5,7,7,2009,"dead"
104898924,1,5,7,7,2009,"dead"
104898954,2,5,7,7,2009,"alive"
104898963,1,4,7,7,2009,"alive"
104898974,4,5,7,7,2009,"dead"
104898990,1,5,7,7,2009,"dead"
104898995,1,5,7,7,2009,"dead"
107821007,1,4,23,6,2010,"dead"
107821009,1,4,23,6,2010,"dead"
107821025,1,5,23,6,2010,"dead"
107821030,4,5,24,6,2010,"dead"
107821035,1,4,24,6,2010,"dead"
107821042,1,4,24,6,2010,"dead"
107821044,1,4,24,6,2010,"dead"
107821052,1,4,24,6,2010,"dead"
107821065,1,4,24,6,2010,"dead"
107821066,1,4,24,6,2010,"dead"
107821067,1,4,24,6,2010,"dead"
107821070,1,5,24,6,2010,"dead"
103887497,0,0,25,6,2008,"dead"
