"band_id","b_age_code","b_sex_code","banding_day","banding_month","banding_year","encounter_year","e_present_condition_code","l_d","encounter_month"
114889575,4,5,25,6,2013,NA,7,"alive",NA
114889599,4,5,25,6,2013,NA,7,"alive",NA
114889722,1,5,26,6,2013,NA,7,"alive",NA
114889730,1,4,26,6,2013,NA,7,"alive",NA
114889732,1,5,26,6,2013,NA,7,"alive",NA
114889784,1,5,26,6,2013,NA,7,"alive",NA
114889785,1,4,26,6,2013,NA,7,"alive",NA
114889789,1,5,26,6,2013,NA,7,"alive",NA
114889799,4,5,26,6,2013,NA,7,"alive",NA
114889803,1,5,26,6,2013,NA,7,"alive",NA
114889832,1,4,26,6,2013,NA,7,"alive",NA
114889838,1,4,26,6,2013,NA,7,"alive",NA
114889839,1,5,26,6,2013,NA,7,"alive",NA
114889849,4,4,27,6,2013,NA,7,"alive",NA
114889865,1,4,27,6,2013,NA,7,"alive",NA
114889873,1,5,27,6,2013,NA,7,"alive",NA
114889879,1,4,27,6,2013,NA,7,"alive",NA
114889898,1,4,27,6,2013,NA,7,"alive",NA
114889924,4,5,27,6,2013,NA,7,"alive",NA
114889935,1,5,27,6,2013,NA,7,"alive",NA
114889973,1,4,27,6,2013,NA,7,"alive",NA
114889976,1,4,27,6,2013,NA,7,"alive",NA
114889983,1,4,27,6,2013,NA,7,"alive",NA
114889987,1,4,27,6,2013,NA,7,"alive",NA
114890039,1,4,1,7,2013,NA,7,"alive",NA
114890043,1,4,1,7,2013,NA,7,"alive",NA
114890059,1,4,1,7,2013,NA,7,"alive",NA
114890070,1,5,1,7,2013,NA,7,"alive",NA
114890075,1,0,1,7,2013,NA,7,"alive",NA
114890076,1,5,1,7,2013,NA,7,"alive",NA
114890086,1,4,1,7,2013,NA,7,"alive",NA
114890098,1,5,1,7,2013,NA,7,"alive",NA
114890106,1,4,1,7,2013,NA,7,"alive",NA
114890112,1,4,1,7,2013,NA,7,"alive",NA
114890115,1,5,1,7,2013,NA,7,"alive",NA
114890125,1,4,1,7,2013,NA,7,"alive",NA
114890130,1,5,1,7,2013,NA,7,"alive",NA
114890135,1,4,1,7,2013,NA,7,"alive",NA
114890150,1,5,1,7,2013,NA,7,"alive",NA
114890192,1,5,1,7,2013,NA,7,"alive",NA
114890211,1,4,2,7,2013,NA,7,"alive",NA
114890217,1,5,2,7,2013,NA,7,"alive",NA
114890259,1,5,2,7,2013,NA,7,"alive",NA
114890344,1,4,3,7,2013,NA,7,"alive",NA
114890349,1,5,3,7,2013,NA,7,"alive",NA
114890353,1,4,3,7,2013,NA,7,"alive",NA
114890364,1,4,3,7,2013,NA,7,"alive",NA
114890380,1,5,3,7,2013,NA,7,"alive",NA
114890395,1,5,3,7,2013,NA,7,"alive",NA
114890398,1,4,3,7,2013,NA,7,"alive",NA
114890428,1,4,3,7,2013,NA,7,"alive",NA
114890436,1,4,3,7,2013,NA,7,"alive",NA
113842114,1,5,24,6,2011,NA,7,"alive",NA
113842124,4,4,24,6,2011,NA,7,"alive",NA
113842141,4,4,24,6,2011,NA,7,"alive",NA
113842143,4,5,24,6,2011,NA,7,"alive",NA
113842162,1,4,27,6,2011,NA,7,"alive",NA
113842163,1,5,27,6,2011,NA,7,"alive",NA
113842170,1,5,27,6,2011,NA,7,"alive",NA
113842183,4,5,27,6,2011,NA,7,"alive",NA
113842217,1,4,29,6,2011,NA,7,"alive",NA
113842223,1,5,29,6,2011,NA,7,"alive",NA
113842259,1,4,29,6,2011,NA,7,"alive",NA
107822313,0,0,99,7,2010,NA,7,"alive",NA
107822314,0,0,99,7,2010,NA,7,"alive",NA
107822321,0,0,99,7,2010,NA,7,"alive",NA
107822336,0,0,99,7,2010,NA,7,"alive",NA
107822337,0,0,99,7,2010,NA,7,"alive",NA
107822345,0,0,99,7,2010,NA,7,"alive",NA
107822349,0,0,99,7,2010,NA,7,"alive",NA
96897878,1,5,19,6,2006,NA,7,"alive",NA
96897888,1,5,19,6,2006,NA,7,"alive",NA
96897846,1,5,19,6,2006,NA,7,"alive",NA
96897898,2,5,19,6,2006,NA,7,"alive",NA
103874700,1,5,25,6,2007,NA,7,"alive",NA
103874756,1,4,26,6,2007,NA,7,"alive",NA
103874765,1,4,26,6,2007,NA,7,"alive",NA
103881866,1,4,2,7,2007,NA,7,"alive",NA
103881870,4,5,2,7,2007,NA,7,"alive",NA
103881871,4,5,2,7,2007,NA,7,"alive",NA
103881899,1,4,2,7,2007,NA,7,"alive",NA
103881921,4,5,2,7,2007,NA,7,"alive",NA
103881349,4,5,27,6,2007,NA,7,"alive",NA
103881361,1,4,27,6,2007,NA,7,"alive",NA
103881412,1,4,28,6,2007,NA,7,"alive",NA
103881422,1,4,28,6,2007,NA,7,"alive",NA
103881461,4,5,28,6,2007,NA,7,"alive",NA
103874802,1,4,26,6,2007,NA,7,"alive",NA
103874817,1,5,26,6,2007,NA,7,"alive",NA
103874846,1,4,26,6,2007,NA,7,"alive",NA
103874011,4,5,25,6,2007,NA,7,"alive",NA
103874024,4,0,25,6,2007,NA,7,"alive",NA
103874031,1,5,25,6,2007,NA,7,"alive",NA
103874035,4,4,25,6,2007,NA,7,"alive",NA
103881491,1,4,28,6,2007,NA,7,"alive",NA
103881494,1,4,28,6,2007,NA,7,"alive",NA
103881507,1,4,28,6,2007,NA,7,"alive",NA
103881512,4,5,28,6,2007,NA,7,"alive",NA
103874058,1,4,25,6,2007,NA,7,"alive",NA
103874066,1,5,25,6,2007,NA,7,"alive",NA
103874074,1,5,25,6,2007,NA,7,"alive",NA
103874096,1,5,25,6,2007,NA,7,"alive",NA
103874917,1,4,27,6,2007,NA,7,"alive",NA
103874933,4,4,27,6,2007,NA,7,"alive",NA
103874948,1,4,27,6,2007,NA,7,"alive",NA
103874958,1,5,27,6,2007,NA,7,"alive",NA
103874966,1,5,27,6,2007,NA,7,"alive",NA
103874974,1,4,27,6,2007,NA,7,"alive",NA
103874975,4,5,27,6,2007,NA,7,"alive",NA
103874996,4,5,27,6,2007,NA,7,"alive",NA
103874998,4,5,27,6,2007,NA,7,"alive",NA
103881521,1,4,28,6,2007,NA,7,"alive",NA
103881549,1,5,28,6,2007,NA,7,"alive",NA
103881553,1,5,28,6,2007,NA,7,"alive",NA
103881012,4,4,27,6,2007,NA,7,"alive",NA
103881014,1,4,27,6,2007,NA,7,"alive",NA
103881587,1,4,28,6,2007,NA,7,"alive",NA
103881602,1,4,28,6,2007,NA,7,"alive",NA
103881633,4,5,28,6,2007,NA,7,"alive",NA
103881647,1,4,28,6,2007,NA,7,"alive",NA
103881648,1,4,28,6,2007,NA,7,"alive",NA
103881667,1,4,28,6,2007,NA,7,"alive",NA
103881686,4,4,28,6,2007,NA,7,"alive",NA
103881698,1,4,28,6,2007,NA,7,"alive",NA
103881704,1,5,28,6,2007,NA,7,"alive",NA
103881705,4,5,28,6,2007,NA,7,"alive",NA
103881092,4,4,27,6,2007,NA,7,"alive",NA
103881103,4,4,27,6,2007,NA,7,"alive",NA
103881131,1,4,27,6,2007,NA,7,"alive",NA
103881147,1,5,27,6,2007,NA,7,"alive",NA
103881154,1,5,27,6,2007,NA,7,"alive",NA
103881158,1,4,27,6,2007,NA,7,"alive",NA
103881172,1,5,27,6,2007,NA,7,"alive",NA
103881707,1,4,28,6,2007,NA,7,"alive",NA
103881724,1,5,28,6,2007,NA,7,"alive",NA
103874004,4,4,25,6,2007,NA,7,"alive",NA
103874628,4,5,25,6,2007,NA,7,"alive",NA
103874629,4,5,25,6,2007,NA,7,"alive",NA
103874640,4,5,25,6,2007,NA,7,"alive",NA
103881757,1,5,28,6,2007,NA,7,"alive",NA
103881767,1,4,28,6,2007,NA,7,"alive",NA
103881768,1,4,28,6,2007,NA,7,"alive",NA
103881787,1,4,28,6,2007,NA,7,"alive",NA
103881790,1,4,28,6,2007,NA,7,"alive",NA
103881813,4,4,28,6,2007,NA,7,"alive",NA
103881236,1,5,27,6,2007,NA,7,"alive",NA
103881275,1,5,27,6,2007,NA,7,"alive",NA
103881829,1,4,2,7,2007,NA,7,"alive",NA
103881317,1,5,27,6,2007,NA,7,"alive",NA
100888761,1,0,24,6,2009,NA,7,"alive",NA
100888791,1,0,24,6,2009,NA,7,"alive",NA
100888792,1,0,24,6,2009,NA,7,"alive",NA
100889307,1,4,24,6,2009,NA,7,"alive",NA
100889309,1,5,24,6,2009,NA,7,"alive",NA
100889313,1,0,24,6,2009,NA,7,"alive",NA
100889326,1,5,24,6,2009,NA,7,"alive",NA
100889328,1,0,24,6,2009,NA,7,"alive",NA
100889335,1,0,24,6,2009,NA,7,"alive",NA
100888901,1,5,25,6,2009,NA,7,"alive",NA
100888903,1,4,25,6,2009,NA,7,"alive",NA
100888904,4,4,25,6,2009,NA,7,"alive",NA
100888930,1,4,25,6,2009,NA,7,"alive",NA
100888932,1,4,25,6,2009,NA,7,"alive",NA
100888947,1,4,25,6,2009,NA,7,"alive",NA
100888956,1,4,25,6,2009,NA,7,"alive",NA
100888969,1,4,25,6,2009,NA,7,"alive",NA
100888978,1,4,25,6,2009,NA,7,"alive",NA
100889378,1,5,24,6,2009,NA,7,"alive",NA
100889389,1,4,24,6,2009,NA,7,"alive",NA
100889390,1,4,24,6,2009,NA,7,"alive",NA
100889395,1,5,24,6,2009,NA,7,"alive",NA
113842046,1,4,7,7,2011,NA,7,"alive",NA
113842068,1,5,7,7,2011,NA,7,"alive",NA
113831464,4,5,27,6,2011,NA,7,"alive",NA
113831471,1,5,27,6,2011,NA,7,"alive",NA
113831473,4,5,27,6,2011,NA,7,"alive",NA
113831490,1,5,27,6,2011,NA,7,"alive",NA
113831503,1,5,27,6,2011,NA,7,"alive",NA
113831535,1,5,27,6,2011,NA,7,"alive",NA
113831554,1,5,27,6,2011,NA,7,"alive",NA
113831555,1,5,27,6,2011,NA,7,"alive",NA
113831572,1,4,27,6,2011,NA,7,"alive",NA
113831577,1,4,27,6,2011,NA,7,"alive",NA
113831438,1,5,27,6,2011,NA,7,"alive",NA
113831452,1,5,27,6,2011,NA,7,"alive",NA
107821111,1,4,7,7,2011,NA,7,"alive",NA
107821132,1,5,7,7,2011,NA,7,"alive",NA
107821165,1,5,7,7,2011,NA,7,"alive",NA
107821186,1,5,7,7,2011,NA,7,"alive",NA
107821192,1,4,7,7,2011,NA,7,"alive",NA
107821200,1,4,7,7,2011,NA,7,"alive",NA
107822402,1,5,21,6,2011,NA,7,"alive",NA
107822407,1,5,21,6,2011,NA,7,"alive",NA
107822408,1,4,21,6,2011,NA,7,"alive",NA
107822425,1,4,21,6,2011,NA,7,"alive",NA
107822428,1,4,21,6,2011,NA,7,"alive",NA
107822478,1,5,21,6,2011,NA,7,"alive",NA
107822485,1,5,21,6,2011,NA,7,"alive",NA
107822488,1,4,21,6,2011,NA,7,"alive",NA
107822497,1,5,21,6,2011,NA,7,"alive",NA
113831305,1,4,21,6,2011,NA,7,"alive",NA
113831315,1,5,21,6,2011,NA,7,"alive",NA
113831340,1,4,21,6,2011,NA,7,"alive",NA
113831360,1,4,21,6,2011,NA,7,"alive",NA
113831365,1,5,21,6,2011,NA,7,"alive",NA
113831366,1,4,21,6,2011,NA,7,"alive",NA
113831370,1,5,21,6,2011,NA,7,"alive",NA
113831609,1,5,27,6,2011,NA,7,"alive",NA
113831615,1,5,27,6,2011,NA,7,"alive",NA
113831634,1,5,27,6,2011,NA,7,"alive",NA
113831676,1,4,27,6,2011,NA,7,"alive",NA
113831681,1,4,27,6,2011,NA,7,"alive",NA
113831705,1,4,27,6,2011,NA,7,"alive",NA
113831712,1,5,27,6,2011,NA,7,"alive",NA
113831728,1,4,28,6,2011,NA,7,"alive",NA
113831733,1,4,28,6,2011,NA,7,"alive",NA
113831769,1,5,28,6,2011,NA,7,"alive",NA
113831779,1,4,28,6,2011,NA,7,"alive",NA
113831782,1,5,28,6,2011,NA,7,"alive",NA
113831783,1,4,28,6,2011,NA,7,"alive",NA
113831796,1,5,28,6,2011,NA,7,"alive",NA
107822378,1,4,27,6,2011,NA,7,"alive",NA
107822395,1,4,27,6,2011,NA,7,"alive",NA
113842485,1,5,28,6,2011,NA,7,"alive",NA
113842517,1,4,28,6,2011,NA,7,"alive",NA
113842529,1,5,28,6,2011,NA,7,"alive",NA
113842552,1,4,28,6,2011,NA,7,"alive",NA
113842572,1,5,28,6,2011,NA,7,"alive",NA
113842581,1,4,28,6,2011,NA,7,"alive",NA
113842638,1,4,28,6,2011,NA,7,"alive",NA
113842640,1,5,28,6,2011,NA,7,"alive",NA
113842666,1,4,28,6,2011,NA,7,"alive",NA
113842667,1,4,28,6,2011,NA,7,"alive",NA
113842668,1,4,28,6,2011,NA,7,"alive",NA
113842670,1,4,28,6,2011,NA,7,"alive",NA
113842683,1,5,28,6,2011,NA,7,"alive",NA
113842688,4,4,28,6,2011,NA,7,"alive",NA
113842702,1,5,1,7,2011,NA,7,"alive",NA
113842727,1,4,1,7,2011,NA,7,"alive",NA
113842738,1,5,1,7,2011,NA,7,"alive",NA
113842755,1,5,1,7,2011,NA,7,"alive",NA
113842782,1,5,1,7,2011,NA,7,"alive",NA
113842783,1,5,1,7,2011,NA,7,"alive",NA
113842791,4,4,1,7,2011,NA,7,"alive",NA
113842799,1,4,1,7,2011,NA,7,"alive",NA
113842835,1,5,1,7,2011,NA,7,"alive",NA
113842839,1,4,1,7,2011,NA,7,"alive",NA
113842875,1,5,1,7,2011,NA,7,"alive",NA
113842912,1,4,1,7,2011,NA,7,"alive",NA
113842921,1,5,7,7,2011,NA,7,"alive",NA
113842927,1,5,7,7,2011,NA,7,"alive",NA
113842939,1,4,7,7,2011,NA,7,"alive",NA
113842951,1,4,7,7,2011,NA,7,"alive",NA
113842973,1,4,7,7,2011,NA,7,"alive",NA
113842976,1,5,7,7,2011,NA,7,"alive",NA
113842983,1,5,7,7,2011,NA,7,"alive",NA
113842326,1,5,28,6,2011,NA,7,"alive",NA
113842357,1,4,28,6,2011,NA,7,"alive",NA
113842365,1,4,28,6,2011,NA,7,"alive",NA
113842366,1,5,28,6,2011,NA,7,"alive",NA
113842367,1,5,28,6,2011,NA,7,"alive",NA
113842370,1,4,28,6,2011,NA,7,"alive",NA
113842371,1,4,28,6,2011,NA,7,"alive",NA
113842383,1,4,28,6,2011,NA,7,"alive",NA
113842405,1,4,28,6,2011,NA,7,"alive",NA
113842418,4,4,28,6,2011,NA,7,"alive",NA
113842423,1,5,28,6,2011,NA,7,"alive",NA
113842426,1,5,28,6,2011,NA,7,"alive",NA
113842453,1,5,28,6,2011,NA,7,"alive",NA
113842455,1,4,28,6,2011,NA,7,"alive",NA
113842457,1,5,28,6,2011,NA,7,"alive",NA
113842468,1,5,28,6,2011,NA,7,"alive",NA
113842471,4,4,28,6,2011,NA,7,"alive",NA
113842477,1,4,28,6,2011,NA,7,"alive",NA
113842480,1,5,28,6,2011,NA,7,"alive",NA
114824228,1,5,27,6,2012,NA,7,"alive",NA
114824250,1,5,27,6,2012,NA,7,"alive",NA
114824251,1,4,27,6,2012,NA,7,"alive",NA
113842299,4,5,26,6,2012,NA,7,"alive",NA
114824001,1,4,26,6,2012,NA,7,"alive",NA
114824009,1,4,26,6,2012,NA,7,"alive",NA
114824029,1,5,26,6,2012,NA,7,"alive",NA
114824096,1,5,26,6,2012,NA,7,"alive",NA
114824113,1,4,26,6,2012,NA,7,"alive",NA
114824118,1,5,26,6,2012,NA,7,"alive",NA
114824121,1,4,26,6,2012,NA,7,"alive",NA
114824126,1,4,26,6,2012,NA,7,"alive",NA
114824166,1,4,27,6,2012,NA,7,"alive",NA
114824188,1,5,27,6,2012,NA,7,"alive",NA
114824198,1,4,27,6,2012,NA,7,"alive",NA
114824216,1,4,27,6,2012,NA,7,"alive",NA
114824217,1,4,27,6,2012,NA,7,"alive",NA
114824219,1,5,27,6,2012,NA,7,"alive",NA
114824222,1,4,27,6,2012,NA,7,"alive",NA
114824223,1,4,27,6,2012,NA,7,"alive",NA
114824311,1,5,27,6,2012,NA,7,"alive",NA
114824321,4,4,27,6,2012,NA,7,"alive",NA
114824324,1,4,27,6,2012,NA,7,"alive",NA
114824336,1,4,27,6,2012,NA,7,"alive",NA
114824357,4,5,27,6,2012,NA,7,"alive",NA
114824362,4,4,27,6,2012,NA,7,"alive",NA
114824368,4,5,27,6,2012,NA,7,"alive",NA
114824372,4,5,27,6,2012,NA,7,"alive",NA
114824375,4,5,27,6,2012,NA,7,"alive",NA
114824413,1,4,27,6,2012,NA,7,"alive",NA
114824420,1,4,27,6,2012,NA,7,"alive",NA
114824423,1,4,27,6,2012,NA,7,"alive",NA
114824424,1,5,28,6,2012,NA,7,"alive",NA
114824438,1,4,28,6,2012,NA,7,"alive",NA
114824448,1,4,28,6,2012,NA,7,"alive",NA
114824459,1,5,28,6,2012,NA,7,"alive",NA
114824472,1,4,28,6,2012,NA,7,"alive",NA
114824496,1,4,28,6,2012,NA,7,"alive",NA
114824505,1,4,28,6,2012,NA,7,"alive",NA
114824578,1,4,28,6,2012,NA,7,"alive",NA
114824610,1,5,28,6,2012,NA,7,"alive",NA
114824626,4,4,28,6,2012,NA,7,"alive",NA
114824644,1,5,28,6,2012,NA,7,"alive",NA
114824656,1,5,28,6,2012,NA,7,"alive",NA
114824669,1,4,28,6,2012,NA,7,"alive",NA
114824708,1,5,28,6,2012,NA,7,"alive",NA
114824784,1,5,28,6,2012,NA,7,"alive",NA
114824843,1,4,3,7,2012,NA,7,"alive",NA
114824863,1,5,3,7,2012,NA,7,"alive",NA
114824868,1,4,3,7,2012,NA,7,"alive",NA
114824874,1,5,3,7,2012,NA,7,"alive",NA
114824889,1,4,3,7,2012,NA,7,"alive",NA
114824914,1,5,3,7,2012,NA,7,"alive",NA
114824938,1,5,3,7,2012,NA,7,"alive",NA
114824967,1,4,3,7,2012,NA,7,"alive",NA
114824996,1,4,3,7,2012,NA,7,"alive",NA
114825012,1,4,3,7,2012,NA,7,"alive",NA
114825022,1,4,3,7,2012,NA,7,"alive",NA
114825029,1,4,3,7,2012,NA,7,"alive",NA
114825033,1,5,3,7,2012,NA,7,"alive",NA
114825204,1,4,26,6,2012,NA,7,"alive",NA
114825205,4,4,26,6,2012,NA,7,"alive",NA
114825213,4,5,26,6,2012,NA,7,"alive",NA
114825235,1,4,26,6,2012,NA,7,"alive",NA
114825238,1,4,26,6,2012,NA,7,"alive",NA
114825270,1,5,27,6,2012,NA,7,"alive",NA
114825279,1,5,27,6,2012,NA,7,"alive",NA
114825287,4,5,27,6,2012,NA,7,"alive",NA
114825301,4,4,27,6,2012,NA,7,"alive",NA
114825303,1,5,27,6,2012,NA,7,"alive",NA
114825339,1,4,27,6,2012,NA,7,"alive",NA
114825352,1,5,27,6,2012,NA,7,"alive",NA
114825414,4,5,26,6,2012,NA,7,"alive",NA
114825441,1,4,26,6,2012,NA,7,"alive",NA
114825468,1,4,26,6,2012,NA,7,"alive",NA
114825470,4,5,26,6,2012,NA,7,"alive",NA
114825491,1,4,26,6,2012,NA,7,"alive",NA
114825499,1,5,26,6,2012,NA,7,"alive",NA
95858370,1,5,19,6,2001,NA,7,"alive",NA
95858375,1,5,19,6,2001,NA,7,"alive",NA
95858397,1,5,19,6,2001,NA,7,"alive",NA
95858398,1,4,19,6,2001,NA,7,"alive",NA
95858406,1,5,19,6,2001,NA,7,"alive",NA
95858414,1,5,19,6,2001,NA,7,"alive",NA
95858433,1,5,19,6,2001,NA,7,"alive",NA
95858434,1,4,19,6,2001,NA,7,"alive",NA
95858447,1,4,19,6,2001,NA,7,"alive",NA
95858450,1,5,19,6,2001,NA,7,"alive",NA
95858456,1,5,19,6,2001,NA,7,"alive",NA
95858465,1,4,19,6,2001,NA,7,"alive",NA
95858472,1,5,19,6,2001,NA,7,"alive",NA
95857739,1,5,26,6,2002,NA,7,"alive",NA
95857741,1,4,26,6,2002,NA,7,"alive",NA
95857744,1,4,26,6,2002,NA,7,"alive",NA
95857780,1,4,26,6,2002,NA,7,"alive",NA
95857807,1,5,25,6,2002,NA,7,"alive",NA
95857811,1,4,25,6,2002,NA,7,"alive",NA
95857812,1,4,25,6,2002,NA,7,"alive",NA
95857820,1,4,25,6,2002,NA,7,"alive",NA
95857837,1,5,25,6,2002,NA,7,"alive",NA
95856780,1,4,18,6,2001,NA,7,"alive",NA
95856796,4,5,18,6,2001,NA,7,"alive",NA
95857861,1,5,25,6,2002,NA,7,"alive",NA
95857867,1,4,25,6,2002,NA,7,"alive",NA
95856838,1,4,18,6,2001,NA,7,"alive",NA
95856845,1,5,18,6,2001,NA,7,"alive",NA
95856691,1,4,18,6,2001,NA,7,"alive",NA
95856712,4,5,18,6,2001,NA,7,"alive",NA
95856750,1,4,29,6,2010,NA,7,"alive",NA
95857365,1,5,24,6,2002,NA,7,"alive",NA
95857373,1,4,24,6,2002,NA,7,"alive",NA
95857413,1,4,26,6,2002,NA,7,"alive",NA
95857434,1,5,26,6,2002,NA,7,"alive",NA
95857334,1,4,24,6,2002,NA,7,"alive",NA
95857917,4,4,26,6,2002,NA,7,"alive",NA
95857923,1,5,26,6,2002,NA,7,"alive",NA
95857937,1,5,26,6,2002,NA,7,"alive",NA
95857966,1,5,26,6,2002,NA,7,"alive",NA
95858477,1,5,19,6,2001,NA,7,"alive",NA
95858485,1,4,19,6,2001,NA,7,"alive",NA
95858497,1,4,19,6,2001,NA,7,"alive",NA
95857906,1,4,26,6,2002,NA,7,"alive",NA
95857907,4,4,26,6,2002,NA,7,"alive",NA
95858021,1,4,20,6,2001,NA,7,"alive",NA
95858030,1,5,20,6,2001,NA,7,"alive",NA
95856920,1,4,18,6,2001,NA,7,"alive",NA
95856935,4,5,19,6,2001,NA,7,"alive",NA
95856954,1,4,19,6,2001,NA,7,"alive",NA
95856955,1,4,19,6,2001,NA,7,"alive",NA
95856854,1,4,18,6,2001,NA,7,"alive",NA
95856886,1,4,18,6,2001,NA,7,"alive",NA
95857507,4,4,24,6,2002,NA,7,"alive",NA
95857529,1,4,24,6,2002,NA,7,"alive",NA
95857531,1,5,24,6,2002,NA,7,"alive",NA
95857537,1,4,24,6,2002,NA,7,"alive",NA
95857539,1,5,24,6,2002,NA,7,"alive",NA
95857540,1,5,24,6,2002,NA,7,"alive",NA
95857542,1,4,24,6,2002,NA,7,"alive",NA
95857547,1,4,24,6,2002,NA,7,"alive",NA
95858078,1,5,20,6,2001,NA,7,"alive",NA
95858093,1,4,20,6,2001,NA,7,"alive",NA
95858094,1,5,20,6,2001,NA,7,"alive",NA
95858095,1,5,20,6,2001,NA,7,"alive",NA
95858098,1,5,20,6,2001,NA,7,"alive",NA
95858139,1,5,26,6,2002,NA,7,"alive",NA
95858331,1,4,19,6,2001,NA,7,"alive",NA
95858342,1,4,19,6,2001,NA,7,"alive",NA
95858344,1,4,19,6,2001,NA,7,"alive",NA
95858348,1,5,19,6,2001,NA,7,"alive",NA
95858351,1,5,19,6,2001,NA,7,"alive",NA
95858054,1,5,20,6,2001,NA,7,"alive",NA
95858060,1,5,20,6,2001,NA,7,"alive",NA
95858166,1,5,26,6,2002,NA,7,"alive",NA
95858178,1,4,26,6,2002,NA,7,"alive",NA
95857057,1,5,20,6,2001,NA,7,"alive",NA
95857114,1,5,20,6,2001,NA,7,"alive",NA
95857126,1,5,20,6,2001,NA,7,"alive",NA
95857588,1,5,24,6,2002,NA,7,"alive",NA
95857605,1,4,26,6,2002,NA,7,"alive",NA
95857606,1,4,26,6,2002,NA,7,"alive",NA
95857630,1,4,26,6,2002,NA,7,"alive",NA
95857703,1,4,25,6,2002,NA,7,"alive",NA
95857136,1,4,20,6,2001,NA,7,"alive",NA
95857713,1,4,25,6,2002,NA,7,"alive",NA
95858220,1,5,19,6,2001,NA,7,"alive",NA
95858237,1,5,19,6,2001,NA,7,"alive",NA
95858242,1,4,19,6,2001,NA,7,"alive",NA
95858243,1,4,19,6,2001,NA,7,"alive",NA
95858254,1,4,19,6,2001,NA,7,"alive",NA
95858261,1,5,19,6,2001,NA,7,"alive",NA
95856663,1,4,18,6,2001,NA,7,"alive",NA
95858195,1,5,26,6,2002,NA,7,"alive",NA
95858205,1,4,19,6,2001,NA,7,"alive",NA
95858208,1,5,19,6,2001,NA,7,"alive",NA
95858295,1,5,20,6,2001,NA,7,"alive",NA
95858296,1,4,20,6,2001,NA,7,"alive",NA
95858305,1,5,19,6,2001,NA,7,"alive",NA
95858318,1,4,19,6,2001,NA,7,"alive",NA
95856528,1,5,18,6,2001,NA,7,"alive",NA
95856529,1,5,18,6,2001,NA,7,"alive",NA
95856534,4,4,18,6,2001,NA,7,"alive",NA
95856543,4,4,18,6,2001,NA,7,"alive",NA
95856544,4,4,18,6,2001,NA,7,"alive",NA
95856558,2,4,29,6,2004,NA,7,"alive",NA
95856568,2,5,29,6,2004,NA,7,"alive",NA
95856668,1,4,18,6,2001,NA,7,"alive",NA
102875693,4,5,26,6,2006,NA,7,"alive",NA
102875696,1,4,26,6,2006,NA,7,"alive",NA
102875726,1,4,26,6,2006,NA,7,"alive",NA
102875739,1,4,26,6,2006,NA,7,"alive",NA
102875780,1,4,26,6,2006,NA,7,"alive",NA
102875782,1,4,26,6,2006,NA,7,"alive",NA
102875829,1,5,26,6,2006,NA,7,"alive",NA
102875847,1,5,26,6,2006,NA,7,"alive",NA
102875875,1,4,26,6,2006,NA,7,"alive",NA
102875876,1,4,26,6,2006,NA,7,"alive",NA
102875896,1,5,26,6,2006,NA,7,"alive",NA
102875902,1,4,26,6,2006,NA,7,"alive",NA
102875905,1,4,26,6,2006,NA,7,"alive",NA
102875907,1,5,26,6,2006,NA,7,"alive",NA
102875930,1,4,26,6,2006,NA,7,"alive",NA
102875932,1,5,26,6,2006,NA,7,"alive",NA
102875935,4,4,26,6,2006,NA,7,"alive",NA
102875943,1,5,26,6,2006,NA,7,"alive",NA
102875956,1,4,26,6,2006,NA,7,"alive",NA
102875958,1,4,26,6,2006,NA,7,"alive",NA
102875959,1,4,26,6,2006,NA,7,"alive",NA
102875982,1,4,26,6,2006,NA,7,"alive",NA
102875984,1,5,26,6,2006,NA,7,"alive",NA
102875998,1,5,26,6,2006,NA,7,"alive",NA
102876000,1,4,26,6,2006,NA,7,"alive",NA
102875003,1,5,19,6,2006,NA,7,"alive",NA
102875006,1,4,19,6,2006,NA,7,"alive",NA
102875051,1,4,19,6,2006,NA,7,"alive",NA
102875064,1,5,19,6,2006,NA,7,"alive",NA
102875066,1,4,19,6,2006,NA,7,"alive",NA
102875099,1,5,19,6,2006,NA,7,"alive",NA
102875113,1,5,19,6,2006,NA,7,"alive",NA
102875114,1,4,19,6,2006,NA,7,"alive",NA
102875122,4,4,19,6,2006,NA,7,"alive",NA
102875134,4,4,19,6,2006,NA,7,"alive",NA
102875143,1,5,19,6,2006,NA,7,"alive",NA
102875151,1,5,19,6,2006,NA,7,"alive",NA
102875163,4,5,19,6,2006,NA,7,"alive",NA
102875173,1,4,19,6,2006,NA,7,"alive",NA
102875184,4,5,19,6,2006,NA,7,"alive",NA
102875189,1,4,19,6,2006,NA,7,"alive",NA
102875191,1,5,19,6,2006,NA,7,"alive",NA
102875249,1,5,19,6,2006,NA,7,"alive",NA
102875250,1,5,19,6,2006,NA,7,"alive",NA
102875252,1,4,19,6,2006,NA,7,"alive",NA
102875266,1,5,19,6,2006,NA,7,"alive",NA
102875284,1,4,20,6,2006,NA,7,"alive",NA
102875286,1,4,20,6,2006,NA,7,"alive",NA
102875289,1,5,20,6,2006,NA,7,"alive",NA
102875333,4,5,20,6,2006,NA,7,"alive",NA
102875348,1,5,20,6,2006,NA,7,"alive",NA
102875368,1,5,20,6,2006,NA,7,"alive",NA
102875370,1,5,20,6,2006,NA,7,"alive",NA
102875380,1,5,20,6,2006,NA,7,"alive",NA
102875402,1,5,20,6,2006,NA,7,"alive",NA
